;0
Hydraena minutissima auct.;1
Donacia malinowskyi Ahrens, 1810;1
Wollige dopluis;1
Spilogona nupta (Zetterstedt, 1845);1
Grote kortschildbok;1
Porcelaine-puce;1
Piezura mikii (Strobl, 1894);1
Lelietorretje;1
Protophormia groenlandica (Zetterstedt, 1838);1
Bruin soldaatje;1
Torymus foersteri Ratzeburg, 1844;1
Acanthococcus devoniensis (Green, 1896);1
Bontkever;2
Leptophora crassinervis;1
Doorboorde pok;1
Curculio crux Fabricius, 1777;1
Atractides nodipalpis pennatus (Viets, 1920);1
Glad brandneteltorretje;1
Botanophila lactucae (Bouché, 1834);1
Ilione aratoria (Fabricius, 1794);1
Sciapus regalis (Meigen, 1824);1
Klein wilgenhaantje;1
Neoascia floralis (Meigen, 1822);1
Gevlekte geelgerande;1
Bonenkever;2
Scaptomyza apicalis Hardy, 1849;1
Aardappelaardvlo;1
Philonthus sparsus Lucas, 1846;1
Philonthus cephalotes (Gravenhorst, 1802);1
Phronia annulata Winnertz, 1863;1
Rood wilgenhaantje;1
Chrysocharis naenia (Walker, 1839);1
Hondenteek;1
Polycelis cornuta;1
Tetranychus choisyae Oudemans, 1931;1
Chloroperla burmeisteri;1
Phytoliriomyza impatiens (Brischke, 1881);1
Parus montanus Conrad von Baldenstein, 1827;1
Eikenspringsnuitkever;1
Platycheirus nigrescens Lucas, 1969;1
Ziltwaterbladkever;1
Acanthococcus inermis (Green, 1915);1
Cratyna socialis (Winnertz, 1871);1
Nemoura picteti Klapalek, 1900;1
Amphigerontia pearmani Roesler, 1943;1
Minuspio multibranchiata Berkeley, 1927;1
Donkere kortschildkever;1
Geelrandwaterroofkever;1
Pipiza bimaculata Meigen, 1822;1
Phronia praecox Edwards, 1925;1
Amblyseius aurescens Athias-Henriot, 1961;1
Zwemkever;1
Oeverkortschildkever;1
Sarcophaga cruentata Meigen, 1826;1
Conops trifasciatus (Meigen in Gistle, 1835);1
Fannia floricola (Meigen, 1826);1
Psectrocladius dilatatus (Van der Wulp, 1859);1
Tetramesa graminicola Giraud, 1863;1
Phymatodes alni (Linnaeus, 1767);1
Aalbesserondknopmijt;1
Zestandige sparrenschorskever;1
Mystacides azurea (Linnaeus, 1761);1
Rugstreep oprolkreeft;1
Dikpootrietkever;1
Blauw wilgenhaantje;1
Antherophagus pallens auct.;1
Chortodes elymi (Treitschke, 1825);1
Cryphia domestica (Hufnagel, 1766);1
Dadelmot;1
Andrena trimmerana (Kirby, 1802);1
Gegroefde watertor;1
Kleine dennesnuitkever;1
Clinodiplosis pisicola Barnes, 1928;1
Ephemerella ignita (Poda, 1761);1
Spelobia bifrons (Stenhammar, 1855);1
Stagonomus pusillus (Herrich-Schaeffer, 1833);1
Folsomia nana Gisin, 1957;1
Megaselia ornatipes Schitz, 1926;1
Kartelhalskortschild;1
Pyrellia ignita Robineau-Desvoidy, 1830;1
Megaselia angustifrons (Wood, 1912);1
Pselaphorhynchites tomentosus (Gyllenhal , 1839);1
Nephrotoma cornicina iridicolor (Schummel, 1833);1
Gewone houtboorder;2
Beekkever;2
Priophorus tener;1
Lampra bauchenei (Fairmaire, 1889);1
Hydrophorus albiceps Frey, 1915;1
Aprostocetus dotus (Walker, 1839);1
Triarthria spinipennis (Meigen, 1824);1
Pediobius acantha (Walker, 1839);1
Protaetia cuprea metallica (Herbst, 1782);1
Kleine zwarte watertor;1
Saprinus rubripes Erichson, 1834;1
Bugula avicularia (Linnaeus, 1758);1
Dohrniphora chlorogastra (Becker, 1901);1
Phaonia scutellaris (Fallén, 1825);1
Spinnende waterkever;1
Triphleba octobris (Schmitz, 1921);1
Macrotoma flavescens;1
Phytomyza matricariae Hendel, 1920;1
Slangenkruidsnuittor;1
